,RLG,BLG,PD,BL,VD,HD,LD,ID,ASD,MD,KD,CD,RD,HDB,FD,IUF,EP,DD,Population,Financial_Independence,Financial_often,PD_rate,BL_rate,VD_rate,HD_rate,LD_rate,ID_rate,ASD_rate,MD_rate,KD_rate,CD_rate,RD_rate,HDB_rate,FD_rate,IUF_rate,EP_rate,DD_rate,DD_ASD_rate
120,강원도,인제군,935,165,197,289,13,241,11,53,60,3,10,14,2,16,3,252,31959,9.0,69.3,0.029256234550517853,0.005162864920679621,0.006164147814387184,0.009042836133796427,0.0004067711755686974,0.007540911793235083,0.0003441909947119747,0.001658374792703151,0.0018774054257016802,9.387027128508402e-05,0.0003129009042836134,0.00043806126599705875,6.258018085672268e-05,0.0005006414468537814,9.387027128508402e-05,0.007885102787947058,0.04365079365079365
121,강원도,고성군,1092,185,223,388,22,156,10,57,72,2,15,13,3,12,4,166,27869,8.6,59.0,0.03918332197064839,0.006638200150705084,0.008001722343822886,0.013922279234992285,0.0007894075854892533,0.0055976174243783415,0.0003588216297678424,0.0020452832896767016,0.0025835157343284654,7.176432595356848e-05,0.0005382324446517636,0.00046646811869819515,0.00010764648893035273,0.0004305859557214109,0.00014352865190713697,0.005956439054146184,0.060240963855421686
122,강원도,양양군,1128,154,208,380,16,215,26,75,54,4,9,18,2,28,9,241,28242,14.1,65.7,0.03994051412789462,0.005452871609659372,0.007364917498760711,0.013455137738120529,0.0005665321152892855,0.007612775299199773,0.0009206146873450889,0.0026556192904185257,0.0019120458891013384,0.00014163302882232138,0.00031867431485022306,0.0006373486297004461,7.081651441116069e-05,0.0009914312017562496,0.00031867431485022306,0.008533389986544862,0.1078838174273859
123,충청북도,청주시,18035,3904,3708,5392,306,4619,434,1389,1577,67,159,202,41,245,111,5053,857527,29.5,57.6,0.021031407757423383,0.004552626331299189,0.004324062099502406,0.006287848662491094,0.00035684007617252866,0.005386419319741536,0.0005061065132643054,0.0016197740712537332,0.0018390091507322801,7.813165066522687e-05,0.00018541690232494137,0.00023556109603546012,4.7811905630959724e-05,0.00028570528974597887,0.0001294419884155251,0.005892525833005841,0.08588957055214724
124,충청북도,충주시,6111,1181,1379,2201,83,1285,119,390,418,21,41,68,10,86,30,1404,214961,18.2,63.0,0.028428412595773188,0.005494019845460339,0.006415117160787306,0.010239066621387136,0.00038611655137443535,0.00597782853633915,0.0005535887905247929,0.0018142825907955396,0.0019445387768013732,9.769213950437521e-05,0.00019073227236568493,0.00031633645172845305,4.652006643065486e-05,0.0004000725713036318,0.00013956019929196458,0.0065314173268639425,0.08475783475783476
125,충청북도,제천시,5714,821,857,1199,52,1033,65,262,273,9,29,48,14,60,26,1098,134520,15.3,64.4,0.04247695509961344,0.006103181683021112,0.006370799881058578,0.00891317276241451,0.00038655961938745167,0.007679155515908415,0.0004831995242343146,0.0019476657746060066,0.002029438001784121,6.690454950936663e-05,0.00021558132619684805,0.0003568242640499554,0.00010407374368123699,0.00044603033006244426,0.00019327980969372584,0.008162355040142729,0.05919854280510018
126,충청북도,보은군,1499,244,293,609,22,300,11,112,66,0,13,20,2,15,6,311,32912,9.5,60.4,0.04554569761789013,0.007413709285367039,0.008902527953330092,0.01850388915896937,0.0006684491978609625,0.009115216334467671,0.00033422459893048126,0.003403014098201264,0.002005347593582888,0.0,0.0003949927078269324,0.0006076810889645114,6.076810889645114e-05,0.00045576081672338357,0.00018230432668935343,0.009449440933398152,0.03536977491961415
127,충청북도,옥천군,2252,385,422,914,19,558,23,402,109,5,11,12,5,29,11,581,51205,11.4,62.0,0.043980080070305634,0.007518796992481203,0.008241382677472903,0.017849819353578752,0.00037105751391465676,0.01089737330338834,0.00044917488526511083,0.007850795820720633,0.002128698369299873,9.764671418806757e-05,0.00021482277121374866,0.00023435211405136217,9.764671418806757e-05,0.0005663509422907919,0.00021482277121374866,0.011346548188653452,0.039586919104991396
128,충청북도,영동군,2267,343,428,725,28,375,21,137,116,5,15,15,3,28,10,396,48247,8.1,60.0,0.046987377453520426,0.007109250316081829,0.008871017887122516,0.015026841047111737,0.0005803469645781085,0.007772503989885381,0.00043526022343358135,0.0028395547909714595,0.002404294567537878,0.00010363338653180509,0.00031090015959541525,0.00031090015959541525,6.218003191908305e-05,0.0005803469645781085,0.00020726677306361017,0.008207764213318963,0.05303030303030303
129,충청북도,증평군,1019,222,214,392,33,267,19,80,69,7,15,7,2,13,7,286,37629,15.6,61.0,0.0270801775226554,0.0058997050147492625,0.0056871030322357755,0.01041749714316086,0.0008769831778681336,0.007095591166387627,0.0005049297084695315,0.0021260198251348695,0.001833692099178825,0.00018602673469930107,0.000398628717212788,0.00018602673469930107,5.3150495628371736e-05,0.00034547822158441626,0.00018602673469930107,0.0076005208748571584,0.06643356643356643
130,충청북도,진천군,2190,399,451,595,53,461,34,147,127,14,11,14,2,31,6,495,89364,27.0,63.4,0.024506512689673694,0.004464885188666577,0.005046774987690792,0.0066581621234501585,0.000593079987466989,0.005158676872118527,0.00038046640705429477,0.0016449577010876862,0.0014211539322322188,0.00015666263819882727,0.00012309207287050715,0.00015666263819882727,2.2380376885546754e-05,0.0003468958417259747,6.714113065664025e-05,0.005539143279172821,0.06868686868686869
131,충청북도,괴산군,1785,277,316,693,31,406,9,163,82,2,13,17,2,27,10,415,40350,8.6,65.5,0.04423791821561338,0.006864931846344486,0.007831474597273853,0.01717472118959108,0.0007682775712515489,0.010061957868649319,0.00022304832713754646,0.004039653035935564,0.0020322180916976457,4.956629491945477e-05,0.000322180916976456,0.00042131350681536554,4.956629491945477e-05,0.0006691449814126394,0.00024783147459727387,0.010285006195786865,0.021686746987951807
132,충청북도,음성군,3288,658,549,817,51,1117,39,556,190,11,19,31,3,52,19,1156,101844,25.2,60.1,0.03228467067279368,0.006460861710066376,0.005390597384234712,0.008022072974352932,0.0005007658772239896,0.010967754605082283,0.0003829386119948156,0.005459329955618397,0.0018655983661285888,0.00010800832646007619,0.0001865598366128589,0.0003043871018420329,2.9456816307293507e-05,0.0005105848159930875,0.0001865598366128589,0.011350693217077098,0.03373702422145329
133,충청북도,단양군,1559,217,246,342,10,235,7,105,56,10,15,11,3,19,4,242,29338,11.6,62.9,0.053139273297429956,0.007396550548776331,0.008385029654373167,0.011657236348762697,0.0003408548639989093,0.008010089303974368,0.0002385984047992365,0.0035789760719885473,0.001908787238393892,0.0003408548639989093,0.0005112822959983639,0.0003749403503988002,0.00010225645919967278,0.0006476242415979276,0.0001363419455995637,0.008248687708773603,0.028925619834710745
134,충청남도,천안시,11925,2532,2768,3986,229,2511,358,1130,1042,63,118,136,31,136,59,2869,676996,33.9,53.5,0.01761457970209573,0.0037400516398915207,0.0040886504499288035,0.005887774816985625,0.0003382590148243121,0.00370903225425261,0.0005288066694633351,0.0016691383700937672,0.0015391523731307128,9.305815691673215e-05,0.00017429940501864118,0.0002008874498519932,4.579052165743963e-05,0.0002008874498519932,8.714970250932059e-05,0.004237838923715945,0.12478215406064831
135,충청남도,공주시,3993,742,700,1326,60,1088,67,434,242,7,35,31,8,54,19,1155,106536,12.7,61.5,0.03748028835323271,0.0069647818577757755,0.006570548922429977,0.012446496958774499,0.0005631899076368552,0.010212510325148307,0.0006288953968611549,0.004073740331906586,0.0022715326274686492,6.570548922429977e-05,0.00032852744612149885,0.00029098145227904185,7.509198768491402e-05,0.0005068709168731696,0.0001783434707516708,0.010841405722009461,0.05800865800865801
136,충청남도,보령시,4368,600,724,1351,64,922,53,281,220,19,62,34,7,52,28,975,103088,11.9,58.7,0.042371566040664284,0.0058202700605308084,0.007023125873040509,0.013105308086295205,0.0006208288064566196,0.008943814993015676,0.0005141238553468881,0.0027258264783485953,0.00213409902219463,0.00018430855191680894,0.0006014279062548502,0.00032981530343007914,6.790315070619277e-05,0.0005044234052460035,0.00027161260282477107,0.009457938848362563,0.05435897435897436
137,충청남도,아산시,7105,1313,1573,2362,171,1542,148,616,562,25,70,62,18,94,38,1690,333101,37.5,57.8,0.021329866917241317,0.003941747397936362,0.004722291437131681,0.00709094238684363,0.0005133578103938445,0.004629226570919931,0.0004443096838496432,0.0018492889544012177,0.0016871759616452668,7.505231146108838e-05,0.00021014647209104746,0.00018612973242349918,5.4037664251983636e-05,0.00028219669109369233,0.00011407951342085434,0.005073536254769574,0.08757396449704143
138,충청남도,서산시,4910,758,903,1799,82,863,84,306,257,18,32,47,11,60,25,947,179669,20.1,52.2,0.027328030990321092,0.0042188691427013005,0.005025908754431761,0.01001285697588343,0.0004563948149096394,0.004803277137402668,0.000467526395761094,0.0017031318702725568,0.0014304081394119186,0.00010018422766309157,0.0001781052936232739,0.00026159215000918357,6.122369468300041e-05,0.0003339474255436386,0.00013914476064318275,0.005270803533163762,0.08870116156282999
139,충청남도,논산시,4663,948,841,1812,73,1052,47,798,216,9,38,28,8,58,32,1099,120540,11.6,57.8,0.03868425418948067,0.007864609258337481,0.006976937116309939,0.015032354405176704,0.0006056080968972955,0.008727393396382944,0.00038991206238593,0.00662020905923345,0.001791936286709806,7.466401194624192e-05,0.0003152480504396881,0.00023228803716608595,6.63680106188817e-05,0.0004811680769868923,0.0002654720424755268,0.009117305458768873,0.042766151046405826
140,충청남도,계룡시,737,171,148,238,19,135,22,50,66,2,5,3,3,14,2,157,43031,18.1,71.0,0.017127187376542494,0.003973879296321257,0.0034393809114359416,0.005530896330552392,0.0004415421440356952,0.0031372731286746763,0.0005112593246729102,0.0011619530106202504,0.0015337779740187307,4.647812042481002e-05,0.00011619530106202505,6.971718063721504e-05,6.971718063721504e-05,0.00032534684297367015,4.647812042481002e-05,0.003648532453347587,0.14012738853503184
141,충청남도,당진시,5305,746,981,1700,94,819,93,234,245,7,41,39,11,65,9,912,171699,24.0,59.0,0.030897093168859458,0.00434481272459362,0.005713486974298044,0.009901047763819242,0.0005474696998817698,0.004769975363863505,0.0005416455541383467,0.0013628501039610016,0.0014269157071386555,4.076902020396159e-05,0.00023878997548034642,0.00022714168399350025,6.406560317765392e-05,0.00037856947332250043,5.241731169080775e-05,0.005311620918001852,0.10197368421052631
142,충청남도,금산군,2327,370,376,879,30,429,30,138,118,6,11,18,8,37,13,459,53561,11.7,54.8,0.043445790780605294,0.006908011426224305,0.007020033233136051,0.016411194712570715,0.0005601090345587274,0.008009559194189803,0.0005601090345587274,0.0025765015589701463,0.0022030955359309944,0.00011202180691174549,0.0002053733126715334,0.00033606542073523645,0.00014936240921566065,0.0006908011426224305,0.00024271391497544855,0.00856966822874853,0.06535947712418301
143,충청남도,부여군,3475,543,542,1265,44,634,35,320,151,9,22,27,3,40,13,669,66472,8.5,51.1,0.05227765074016127,0.008168853050908653,0.008153809122638103,0.019030569262245757,0.0006619328439042003,0.009537850523528704,0.0005265374894692502,0.004814057046576002,0.002271633168853051,0.00013539535443495005,0.00033096642195210013,0.0004061860633048502,4.513178481165002e-05,0.0006017571308220002,0.0001955710675171501,0.010064388012997954,0.052316890881913304
144,충청남도,서천군,2815,455,476,920,34,500,17,191,120,9,16,13,4,34,11,517,53143,9.7,53.1,0.05297028771428034,0.008561804941384567,0.00895696516944847,0.01731178141994242,0.0006397832263891764,0.009408576858664358,0.0003198916131945882,0.003594076360009785,0.0022580584460794462,0.00016935438345595845,0.0003010744594772595,0.0002446229983252733,7.526861486931487e-05,0.0006397832263891764,0.0002069886908906159,0.009728468471858947,0.03288201160541586
145,충청남도,청양군,1548,245,268,771,25,256,11,87,58,1,19,9,1,20,11,267,31571,9.4,55.3,0.04903233980551772,0.00776028633872858,0.00848880301542555,0.024421145988407084,0.0007918659529314877,0.008108707358018434,0.0003484210192898546,0.0027556935162015776,0.0018371290108010515,3.167463811725951e-05,0.0006018181242279307,0.0002850717430553356,3.167463811725951e-05,0.0006334927623451902,0.0003484210192898546,0.00845712837730829,0.04119850187265917
146,충청남도,홍성군,3452,546,628,1594,34,546,50,360,193,4,32,25,7,33,7,596,102458,14.7,53.6,0.033691854223193894,0.005329012863807609,0.006129340803060766,0.015557594331335767,0.0003318432918854555,0.005329012863807609,0.0004880048410080228,0.003513634855257764,0.001883698686290968,3.904038728064183e-05,0.0003123230982451346,0.0002440024205040114,6.832067774112319e-05,0.00032208319506529505,6.832067774112319e-05,0.005817017704815632,0.08389261744966443
147,충청남도,예산군,3349,581,705,1681,48,555,15,257,177,15,40,28,5,46,17,570,80112,11.7,52.9,0.04180397443578989,0.007252346714599561,0.008800179748352307,0.02098312362692231,0.0005991611743559018,0.006927801078490114,0.0001872378669862193,0.003208008787697224,0.002209406830437388,0.0001872378669862193,0.0004993009786299181,0.0003495106850409427,6.241262232873977e-05,0.0005741961254244058,0.0002122029159177152,0.007115038945476333,0.02631578947368421
148,충청남도,태안군,2755,366,448,881,33,395,24,160,113,12,21,19,5,26,8,419,63598,12.5,56.9,0.04331897229472625,0.00575489795276581,0.007044246674423724,0.01385263687537344,0.000518884241642819,0.006210887134815561,0.0003773703575584138,0.0025158023837227586,0.0017767854335041982,0.0001886851787792069,0.0003301990628636121,0.0002987515330670776,7.86188244913362e-05,0.00040881788735494827,0.00012579011918613793,0.006588257492373974,0.057279236276849645
149,전라북도,전주시,16598,3477,2977,4046,385,2856,314,1487,1010,38,71,161,29,158,113,3170,663098,21.6,41.4,0.025030990894256956,0.005243568823914414,0.004489532467297443,0.006101662197744526,0.0005806079945950673,0.004307055668996136,0.00047353483195545755,0.002242504124578871,0.0015231534403662807,5.730676310288977e-05,0.00010707316263960984,0.00024279970683066456,4.3734108683784295e-05,0.00023827548869096273,0.00017041221659543537,0.004780590500951594,0.09905362776025237
150,전라북도,군산시,8974,1795,1580,2348,152,1570,114,585,497,23,55,60,19,85,53,1684,276232,14.5,44.3,0.03248718468533696,0.0064981609661444,0.005719829708361088,0.008500101364070782,0.0005502620985258768,0.005683628254510701,0.0004126965738944076,0.0021177850502476178,0.0017992122563642156,8.326334385588926e-05,0.00019910799617712648,0.0002172087231023198,6.87827623157346e-05,0.00030771235772828636,0.00019186770540704915,0.006096324828405109,0.06769596199524941
151,전라북도,익산시,9347,1945,1910,3039,188,2204,150,870,513,14,67,58,16,104,62,2354,292916,14.0,45.3,0.031910172199538435,0.0066401289106774635,0.00652064072976553,0.01037498805118191,0.0006418222288983872,0.007524341449425774,0.0005120922039082877,0.0029701347826680685,0.0017513553373663439,4.779527236477352e-05,0.00022873451774570183,0.00019800898551120458,5.4623168416884024e-05,0.0003550505947097461,0.00021166477761542558,0.008036433653334061,0.0637213254035684
152,전라북도,정읍시,5051,886,893,1386,86,1145,31,374,188,5,26,16,13,53,26,1176,113415,8.8,50.5,0.04453555526164969,0.007812017810695234,0.007873738041705242,0.012220605739981485,0.000758277123837235,0.010095666358065511,0.0002733324516157475,0.0032976237711061147,0.0016576290614116298,4.4085879292862495e-05,0.00022924657232288497,0.00014107481373716,0.00011462328616144249,0.00046731032050434244,0.00022924657232288497,0.010368998809681259,0.026360544217687076
153,전라북도,남원시,3601,642,643,1380,68,686,36,482,167,17,17,16,9,24,38,722,82463,8.6,51.7,0.04366806931593563,0.007785309775293162,0.007797436426033494,0.0167347780216582,0.0008246122503425779,0.00831888240786777,0.000436559426651953,0.005845045656840037,0.0020251506736354485,0.00020615306258564447,0.00020615306258564447,0.00019402641184531244,0.00010913985666298825,0.00029103961776796866,0.00046081272813261703,0.008755441834519723,0.04986149584487535
154,전라북도,김제시,4792,700,721,1597,75,818,26,396,159,2,25,23,6,32,44,844,85924,9.5,47.0,0.055770215539313814,0.008146734323355524,0.008391136353056189,0.0185861924491411,0.0008728643917880918,0.009520040966435455,0.00030259298915320516,0.004608723988641125,0.0018504725105907547,2.3276383781015782e-05,0.0002909547972626973,0.0002676784134816815,6.982915134304735e-05,0.0003724221404962525,0.0005120804431823472,0.00982263395558866,0.030805687203791468
155,전라북도,완주군,4020,692,623,1067,67,876,33,385,149,6,22,23,3,32,18,909,95881,15.5,47.2,0.041926971975678184,0.00721727975302719,0.006497637696728236,0.011128377885086723,0.000698782866261303,0.009136325236491067,0.0003441766356212388,0.004015394082247786,0.0015540096578049874,6.257757011295251e-05,0.00022945109041415921,0.00023988068543298464,3.128878505647626e-05,0.00033374704060241343,0.00018773271033885753,0.009480501872112307,0.036303630363036306
156,전라북도,진안군,1404,178,240,496,23,271,13,98,44,5,9,7,0,15,12,284,26070,8.0,56.2,0.05385500575373993,0.00682777138473341,0.009205983889528193,0.019025700038358268,0.0008822401227464518,0.010395090141925585,0.0004986574606827771,0.0037591100882240123,0.0016877637130801688,0.00019179133103183735,0.00034522439585730726,0.0002685078634445723,0.0,0.0005753739930955121,0.00046029919447640965,0.010893747602608361,0.045774647887323945
157,전라북도,무주군,1290,200,206,404,14,237,12,68,45,4,7,6,0,7,8,249,24536,7.7,52.3,0.05257580697750244,0.008151287903488751,0.008395826540593414,0.016465601565047276,0.0005705901532442126,0.009659276165634171,0.000489077274209325,0.0027714378871861755,0.001834039778284969,0.00016302575806977502,0.0002852950766221063,0.0002445386371046625,0.0,0.0002852950766221063,0.00032605151613955004,0.010148353439843496,0.04819277108433735
158,전라북도,장수군,1287,145,180,420,15,171,4,88,28,6,6,13,0,13,11,175,22818,7.6,49.7,0.056402839863265844,0.006354632307827154,0.007888509071785432,0.018406521167499343,0.0006573757559821193,0.007494083618196161,0.00017530020159523183,0.0038566044350951,0.0012271014111666229,0.00026295030239284776,0.00026295030239284776,0.0005697256551845034,0.0,0.0005697256551845034,0.0004820755543868875,0.007669383819791393,0.022857142857142857
159,전라북도,임실군,1698,254,248,463,32,294,7,119,43,2,4,10,1,12,5,301,29244,7.9,52.1,0.05806319244973328,0.008685542333470114,0.008480372042128299,0.015832307481876626,0.0010942415538230065,0.010053344275748872,0.00023936533989878266,0.004069210778279305,0.001470387087949665,6.83900971139379e-05,0.0001367801942278758,0.0003419504855696895,3.419504855696895e-05,0.0004103405826836274,0.00017097524278484474,0.010292709615647655,0.023255813953488372
160,전라북도,순창군,1437,215,261,575,16,277,11,102,51,4,10,11,3,11,12,288,28777,8.8,53.8,0.04993571254821559,0.007471244396566702,0.009069743197692602,0.01998123501407374,0.0005559995830003128,0.009625742780692914,0.000382249713312715,0.003544497341626994,0.001772248670813497,0.0001389998957500782,0.0003474997393751955,0.000382249713312715,0.00010424992181255864,0.000382249713312715,0.00041699968725023457,0.01000799249400563,0.03819444444444445
161,전라북도,고창군,2917,440,524,797,40,501,16,213,109,15,19,21,10,20,11,517,56467,6.6,45.6,0.051658490799936244,0.007792161793613969,0.009279756317849363,0.014114438521614394,0.0007083783448739972,0.008872438769546815,0.0002833513379495989,0.003772114686454035,0.0019303309897816423,0.00026564187932774896,0.0003364797138151487,0.0003718986310588485,0.0001770945862184993,0.0003541891724369986,0.00019480404484034923,0.009155790107496413,0.030947775628626693
162,전라북도,부안군,2697,446,416,795,59,438,18,191,98,17,17,17,2,31,17,456,54150,8.6,47.5,0.049806094182825486,0.008236380424746075,0.0076823638042474605,0.014681440443213296,0.0010895660203139427,0.008088642659279778,0.000332409972299169,0.0035272391505078485,0.0018097876269621421,0.00031394275161588184,0.00031394275161588184,0.00031394275161588184,3.6934441366574334e-05,0.0005724838411819022,0.00031394275161588184,0.008421052631578947,0.039473684210526314
163,전라남도,목포시,6922,1397,1498,1502,95,1280,92,498,489,25,50,74,5,57,40,1372,233175,18.7,52.8,0.029685858260962796,0.005991208319931382,0.006424359386726707,0.006441513884421572,0.00040741932025302886,0.005489439262356599,0.00039455344698188056,0.002135734963010614,0.0020971373431971697,0.00010721561059290233,0.00021443122118580465,0.0003173582073549909,2.1443122118580464e-05,0.0002444515921518173,0.0001715449769486437,0.00588399270933848,0.06705539358600583
164,전라남도,여수시,8750,1569,1976,2672,125,1440,129,491,542,22,56,67,15,73,53,1569,287479,33.8,62.0,0.030437005833469574,0.005457789960310144,0.006873545545935529,0.00929459195280351,0.0004348143690495654,0.005009061531450993,0.00044872842885915144,0.0017079508416266928,0.0018853551041989154,7.652732895272351e-05,0.0001947968373342053,0.00023306050181056703,5.2177724285947846e-05,0.00025393159152494615,0.00018436129247701572,0.005457789960310144,0.08221797323135756
165,전라남도,순천시,7697,1514,1504,2371,115,1236,166,628,411,30,79,67,12,54,55,1402,281722,18.9,59.6,0.0273212599654979,0.005374092190173292,0.005338596204769241,0.008416098139300445,0.0004082038321465842,0.004387303795940679,0.0005892333577072433,0.0022291478833743905,0.001458885000106488,0.0001064879562121524,0.0002804182846920013,0.00023782310220714036,4.2595182484860964e-05,0.00019167832118187434,0.00019522791972227942,0.004976537153647922,0.11840228245363767
166,전라남도,나주시,4049,682,807,1156,61,917,53,615,174,3,31,30,4,62,15,970,117445,18.4,54.1,0.03447571203542084,0.005806973476946656,0.006871301460257993,0.009842905189663246,0.0005193920558559325,0.00780791008557197,0.000451275064924007,0.005236493677891779,0.0014815445527693815,2.5543871599472093e-05,0.00026395333986121164,0.00025543871599472095,3.405849546596279e-05,0.0005279066797224233,0.00012771935799736048,0.008259185150495977,0.05463917525773196
167,전라남도,광양시,3967,640,739,1009,67,657,85,219,243,15,28,38,4,27,27,742,158437,24.6,62.6,0.02503834331627082,0.004039460479559699,0.00466431452249159,0.006368461912305837,0.000422881018953906,0.004146758648548003,0.0005364908449415225,0.0013822528828493345,0.001533732650832823,9.467485498968044e-05,0.00017672639598073682,0.00023984296597385712,2.524662799724812e-05,0.0001704147389814248,0.0001704147389814248,0.004683249493489526,0.11455525606469003
168,전라남도,담양군,1835,337,359,671,33,432,19,164,83,5,16,16,4,26,11,451,47533,12.3,56.2,0.03860475879915006,0.007089811288999222,0.007552647634275135,0.014116508530915364,0.0006942545179138704,0.009088422779963393,0.00039972229819283444,0.003450234573874992,0.0017461553026318557,0.00010519007847179855,0.00033660825110975534,0.00033660825110975534,8.415206277743884e-05,0.0005469884080533524,0.0002314181726379568,0.009488145078156228,0.04212860310421286
169,전라남도,곡성군,1594,234,295,593,23,338,7,115,50,3,13,10,3,11,14,345,29376,7.1,57.8,0.0542619825708061,0.007965686274509803,0.010042211328976034,0.020186546840958604,0.0007829520697167756,0.01150599128540305,0.00023828976034858388,0.003914760348583878,0.0017020697167755992,0.00010212418300653595,0.00044253812636165576,0.00034041394335511985,0.00010212418300653595,0.0003744553376906318,0.00047657952069716776,0.011744281045751634,0.020289855072463767
170,전라남도,구례군,1451,217,265,494,13,189,6,91,52,2,11,13,1,19,2,195,26784,6.4,61.8,0.05417413381123058,0.008101851851851851,0.009893966547192354,0.01844384707287933,0.0004853643966547192,0.007056451612903226,0.00022401433691756272,0.0033975507765830345,0.001941457586618877,7.467144563918757e-05,0.00041069295101553167,0.0004853643966547192,3.7335722819593785e-05,0.000709378733572282,7.467144563918757e-05,0.007280465949820789,0.03076923076923077
171,전라남도,고흥군,4149,570,742,1053,41,438,17,279,149,13,23,22,1,35,13,455,65972,6.2,55.7,0.06289031710422603,0.008640029103255927,0.011247195780027891,0.015961316922330687,0.0006214757776026193,0.006639180258291397,0.0002576850785181592,0.0042290668768568485,0.0022585339234826897,0.00019705329533741589,0.00034863275328927425,0.0003334748074940884,1.5157945795185836e-05,0.0005305281028315043,0.00019705329533741589,0.006896865336809555,0.03736263736263736
172,전라남도,보성군,2147,341,421,799,33,379,13,169,82,4,18,18,2,27,14,392,41908,5.3,54.0,0.051231268492889184,0.008136871241767681,0.010045814641595877,0.019065572205784097,0.0007874391524291304,0.009043619356686074,0.0003102033024720817,0.004032642932137062,0.0019566669848239,9.544716999140975e-05,0.0004295122649613439,0.0004295122649613439,4.7723584995704876e-05,0.0006442683974420159,0.00033406509496993413,0.009353822659158156,0.03316326530612245
173,전라남도,화순군,2324,423,523,875,31,466,24,213,119,10,28,18,3,31,19,490,63646,18.1,65.6,0.036514470665870595,0.006646136442195896,0.008217327090469158,0.013747918172391039,0.00048706910096471106,0.007321748420953398,0.00037708575558558275,0.003346636080822047,0.0018697168714451812,0.00015711906482732615,0.0004399333815165132,0.0002828143166891871,4.7135719448197843e-05,0.00048706910096471106,0.00029852622317191966,0.007698834176538981,0.04897959183673469
174,전라남도,장흥군,2054,267,372,599,33,317,11,157,68,3,18,11,3,13,11,328,39155,6.7,54.2,0.0524581790320521,0.006819052483718555,0.0095007023368663,0.015298173924147618,0.0008428042395607202,0.0080960286042651,0.0002809347465202401,0.004009705018516154,0.0017366875239433022,7.661856723279275e-05,0.0004597114033967565,0.0002809347465202401,7.661856723279275e-05,0.0003320137913421019,0.0002809347465202401,0.008376963350785341,0.03353658536585366
175,전라남도,강진군,1712,245,339,545,28,264,15,119,78,3,11,10,1,19,7,279,35742,5.9,56.1,0.047898830507526156,0.006854680767724246,0.009484639919422527,0.015248167422080466,0.0007833920877399138,0.007386268255833473,0.00041967433271781096,0.003329416372894634,0.0021823065301326172,8.393486654356219e-05,0.0003077611773263947,0.00027978288847854064,2.7978288847854064e-05,0.0005315874881092272,0.00019584802193497845,0.007805942588551284,0.053763440860215055
176,전라남도,해남군,3209,475,691,853,36,593,26,360,156,3,21,17,4,25,14,619,71806,6.2,50.9,0.044689858786173854,0.0066150460964264825,0.00962315126869621,0.011879230147898504,0.0005013508620449544,0.008258362810907166,0.0003620867336991338,0.005013508620449545,0.0021725204021948025,4.1779238503746207e-05,0.00029245466952622346,0.00023674901818789517,5.570565133832827e-05,0.0003481603208645517,0.00019496977968414895,0.0086204495446063,0.0420032310177706
177,전라남도,영암군,2401,363,442,708,40,448,28,154,109,5,17,22,3,27,5,476,59109,12.4,60.7,0.040619871762337376,0.006141196772065168,0.007477710670117918,0.011977871390143634,0.0006767158977482279,0.007579218054780152,0.0004737011284237595,0.002605356206330677,0.001844050821363921,8.458948721852849e-05,0.0002876042565429968,0.00037219374376152534,5.075369233111709e-05,0.0004567832309800538,8.458948721852849e-05,0.00805291918320391,0.058823529411764705
178,전라남도,무안군,3091,479,544,736,43,572,25,551,152,4,17,17,4,26,19,597,82733,11.9,53.7,0.03736114972260162,0.005789709064097761,0.00657536895797324,0.0088960874137285,0.0005197442374868553,0.006913807066104215,0.0003021768822597996,0.006659978485005983,0.0018372354441395814,4.834830116156794e-05,0.00020548027993666374,0.00020548027993666374,4.834830116156794e-05,0.0003142639575501916,0.00022965443051744768,0.0072159839483640145,0.04187604690117253
179,전라남도,함평군,1999,246,341,569,30,383,14,117,63,2,12,10,1,17,9,397,33560,6.8,58.2,0.05956495828367104,0.00733015494636472,0.010160905840286056,0.01695470798569726,0.0008939213349225268,0.011412395709177592,0.0004171632896305125,0.0034862932061978545,0.0018772348033373064,5.959475566150179e-05,0.0003575685339690107,0.0002979737783075089,2.9797377830750894e-05,0.0005065554231227652,0.00026817640047675805,0.011829558998808104,0.03526448362720403
180,전라남도,영광군,2752,374,444,694,37,501,17,197,101,4,28,21,5,26,13,518,54773,10.2,56.7,0.0502437332262246,0.006828181768389535,0.008106183703649609,0.012670476329578443,0.0006755153086374674,0.009146842422361382,0.00031037189856316066,0.0035966625892319207,0.0018439742208752488,7.302868201486134e-05,0.0005112007741040293,0.000383400580578022,9.128585251857667e-05,0.00047468643309659867,0.00023734321654829933,0.009457214320924542,0.032818532818532815
181,전라남도,장성군,1975,294,422,686,40,363,19,238,84,5,24,18,1,22,17,382,46836,9.4,56.8,0.042168417456657274,0.006277222649244171,0.009010163122384491,0.0146468528482364,0.0008540438978563498,0.007750448373046374,0.0004056708514817662,0.005081561192245281,0.0017934921854983346,0.00010675548723204372,0.0005124263387138099,0.0003843197540353574,2.1351097446408747e-05,0.0004697241438209924,0.00036296865658894866,0.00815611922452814,0.049738219895287955
